# SST Pollock1 Pollock2 Cod Arrowtooth test_num
# nodes 
400
13.77237 524630.6 17277959 1997842 998612.8
14.07872 524630.6 17277959 1997842 998612.8
14.23381 524630.6 17277959 1997842 998612.8
1.637233 636531.6 17277959 1997842 998612.8
1.792318 636531.6 17277959 1997842 998612.8
2.098669 636531.6 17277959 1997842 998612.8
2.548742 636531.6 17277959 1997842 998612.8
3.131456 636531.6 17277959 1997842 998612.8
3.832462 636531.6 17277959 1997842 998612.8
4.634499 636531.6 17277959 1997842 998612.8
5.517818 636531.6 17277959 1997842 998612.8
6.460669 636531.6 17277959 1997842 998612.8
7.439835 636531.6 17277959 1997842 998612.8
8.431207 636531.6 17277959 1997842 998612.8
9.410374 636531.6 17277959 1997842 998612.8
10.35322 636531.6 17277959 1997842 998612.8
11.23654 636531.6 17277959 1997842 998612.8
12.03858 636531.6 17277959 1997842 998612.8
12.73959 636531.6 17277959 1997842 998612.8
13.3223 636531.6 17277959 1997842 998612.8
13.77237 636531.6 17277959 1997842 998612.8
14.07872 636531.6 17277959 1997842 998612.8
14.23381 636531.6 17277959 1997842 998612.8
1.637233 764560.2 17277959 1997842 998612.8
1.792318 764560.2 17277959 1997842 998612.8
2.098669 764560.2 17277959 1997842 998612.8
2.548742 764560.2 17277959 1997842 998612.8
3.131456 764560.2 17277959 1997842 998612.8
3.832462 764560.2 17277959 1997842 998612.8
4.634499 764560.2 17277959 1997842 998612.8
5.517818 764560.2 17277959 1997842 998612.8
6.460669 764560.2 17277959 1997842 998612.8
7.439835 764560.2 17277959 1997842 998612.8
8.431207 764560.2 17277959 1997842 998612.8
9.410374 764560.2 17277959 1997842 998612.8
10.35322 764560.2 17277959 1997842 998612.8
11.23654 764560.2 17277959 1997842 998612.8
12.03858 764560.2 17277959 1997842 998612.8
12.73959 764560.2 17277959 1997842 998612.8
13.3223 764560.2 17277959 1997842 998612.8
13.77237 764560.2 17277959 1997842 998612.8
14.07872 764560.2 17277959 1997842 998612.8
14.23381 764560.2 17277959 1997842 998612.8
1.637233 905563.8 17277959 1997842 998612.8
1.792318 905563.8 17277959 1997842 998612.8
2.098669 905563.8 17277959 1997842 998612.8
2.548742 905563.8 17277959 1997842 998612.8
3.131456 905563.8 17277959 1997842 998612.8
3.832462 905563.8 17277959 1997842 998612.8
4.634499 905563.8 17277959 1997842 998612.8
5.517818 905563.8 17277959 1997842 998612.8
6.460669 905563.8 17277959 1997842 998612.8
7.439835 905563.8 17277959 1997842 998612.8
8.431207 905563.8 17277959 1997842 998612.8
9.410374 905563.8 17277959 1997842 998612.8
10.35322 905563.8 17277959 1997842 998612.8
11.23654 905563.8 17277959 1997842 998612.8
12.03858 905563.8 17277959 1997842 998612.8
12.73959 905563.8 17277959 1997842 998612.8
13.3223 905563.8 17277959 1997842 998612.8
13.77237 905563.8 17277959 1997842 998612.8
14.07872 905563.8 17277959 1997842 998612.8
14.23381 905563.8 17277959 1997842 998612.8
1.637233 1056070 17277959 1997842 998612.8
1.792318 1056070 17277959 1997842 998612.8
2.098669 1056070 17277959 1997842 998612.8
2.548742 1056070 17277959 1997842 998612.8
3.131456 1056070 17277959 1997842 998612.8
3.832462 1056070 17277959 1997842 998612.8
4.634499 1056070 17277959 1997842 998612.8
5.517818 1056070 17277959 1997842 998612.8
6.460669 1056070 17277959 1997842 998612.8
7.439835 1056070 17277959 1997842 998612.8
8.431207 1056070 17277959 1997842 998612.8
9.410374 1056070 17277959 1997842 998612.8
10.35322 1056070 17277959 1997842 998612.8
11.23654 1056070 17277959 1997842 998612.8
12.03858 1056070 17277959 1997842 998612.8
12.73959 1056070 17277959 1997842 998612.8
13.3223 1056070 17277959 1997842 998612.8
13.77237 1056070 17277959 1997842 998612.8
14.07872 1056070 17277959 1997842 998612.8
14.23381 1056070 17277959 1997842 998612.8
1.637233 1212374 17277959 1997842 998612.8
1.792318 1212374 17277959 1997842 998612.8
2.098669 1212374 17277959 1997842 998612.8
2.548742 1212374 17277959 1997842 998612.8
3.131456 1212374 17277959 1997842 998612.8
3.832462 1212374 17277959 1997842 998612.8
4.634499 1212374 17277959 1997842 998612.8
5.517818 1212374 17277959 1997842 998612.8
6.460669 1212374 17277959 1997842 998612.8
7.439835 1212374 17277959 1997842 998612.8
8.431207 1212374 17277959 1997842 998612.8
9.410374 1212374 17277959 1997842 998612.8
10.35322 1212374 17277959 1997842 998612.8
11.23654 1212374 17277959 1997842 998612.8
12.03858 1212374 17277959 1997842 998612.8
12.73959 1212374 17277959 1997842 998612.8
13.3223 1212374 17277959 1997842 998612.8
13.77237 1212374 17277959 1997842 998612.8
14.07872 1212374 17277959 1997842 998612.8
14.23381 1212374 17277959 1997842 998612.8
1.637233 1370626 17277959 1997842 998612.8
1.792318 1370626 17277959 1997842 998612.8
2.098669 1370626 17277959 1997842 998612.8
2.548742 1370626 17277959 1997842 998612.8
3.131456 1370626 17277959 1997842 998612.8
3.832462 1370626 17277959 1997842 998612.8
4.634499 1370626 17277959 1997842 998612.8
5.517818 1370626 17277959 1997842 998612.8
6.460669 1370626 17277959 1997842 998612.8
7.439835 1370626 17277959 1997842 998612.8
8.431207 1370626 17277959 1997842 998612.8
9.410374 1370626 17277959 1997842 998612.8
10.35322 1370626 17277959 1997842 998612.8
11.23654 1370626 17277959 1997842 998612.8
12.03858 1370626 17277959 1997842 998612.8
12.73959 1370626 17277959 1997842 998612.8
13.3223 1370626 17277959 1997842 998612.8
13.77237 1370626 17277959 1997842 998612.8
14.07872 1370626 17277959 1997842 998612.8
14.23381 1370626 17277959 1997842 998612.8
1.637233 1526930 17277959 1997842 998612.8
1.792318 1526930 17277959 1997842 998612.8
2.098669 1526930 17277959 1997842 998612.8
2.548742 1526930 17277959 1997842 998612.8
3.131456 1526930 17277959 1997842 998612.8
3.832462 1526930 17277959 1997842 998612.8
4.634499 1526930 17277959 1997842 998612.8
5.517818 1526930 17277959 1997842 998612.8
6.460669 1526930 17277959 1997842 998612.8
7.439835 1526930 17277959 1997842 998612.8
8.431207 1526930 17277959 1997842 998612.8
9.410374 1526930 17277959 1997842 998612.8
10.35322 1526930 17277959 1997842 998612.8
11.23654 1526930 17277959 1997842 998612.8
12.03858 1526930 17277959 1997842 998612.8
12.73959 1526930 17277959 1997842 998612.8
13.3223 1526930 17277959 1997842 998612.8
13.77237 1526930 17277959 1997842 998612.8
14.07872 1526930 17277959 1997842 998612.8
14.23381 1526930 17277959 1997842 998612.8
1.637233 1677436 17277959 1997842 998612.8
1.792318 1677436 17277959 1997842 998612.8
2.098669 1677436 17277959 1997842 998612.8
2.548742 1677436 17277959 1997842 998612.8
3.131456 1677436 17277959 1997842 998612.8
3.832462 1677436 17277959 1997842 998612.8
4.634499 1677436 17277959 1997842 998612.8
5.517818 1677436 17277959 1997842 998612.8
6.460669 1677436 17277959 1997842 998612.8
7.439835 1677436 17277959 1997842 998612.8
8.431207 1677436 17277959 1997842 998612.8
9.410374 1677436 17277959 1997842 998612.8
10.35322 1677436 17277959 1997842 998612.8
11.23654 1677436 17277959 1997842 998612.8
12.03858 1677436 17277959 1997842 998612.8
12.73959 1677436 17277959 1997842 998612.8
13.3223 1677436 17277959 1997842 998612.8
13.77237 1677436 17277959 1997842 998612.8
14.07872 1677436 17277959 1997842 998612.8
14.23381 1677436 17277959 1997842 998612.8
1.637233 1818440 17277959 1997842 998612.8
1.792318 1818440 17277959 1997842 998612.8
2.098669 1818440 17277959 1997842 998612.8
2.548742 1818440 17277959 1997842 998612.8
3.131456 1818440 17277959 1997842 998612.8
3.832462 1818440 17277959 1997842 998612.8
4.634499 1818440 17277959 1997842 998612.8
5.517818 1818440 17277959 1997842 998612.8
6.460669 1818440 17277959 1997842 998612.8
7.439835 1818440 17277959 1997842 998612.8
8.431207 1818440 17277959 1997842 998612.8
9.410374 1818440 17277959 1997842 998612.8
10.35322 1818440 17277959 1997842 998612.8
11.23654 1818440 17277959 1997842 998612.8
12.03858 1818440 17277959 1997842 998612.8
12.73959 1818440 17277959 1997842 998612.8
13.3223 1818440 17277959 1997842 998612.8
13.77237 1818440 17277959 1997842 998612.8
14.07872 1818440 17277959 1997842 998612.8
14.23381 1818440 17277959 1997842 998612.8
1.637233 1946468 17277959 1997842 998612.8
1.792318 1946468 17277959 1997842 998612.8
2.098669 1946468 17277959 1997842 998612.8
2.548742 1946468 17277959 1997842 998612.8
3.131456 1946468 17277959 1997842 998612.8
3.832462 1946468 17277959 1997842 998612.8
4.634499 1946468 17277959 1997842 998612.8
5.517818 1946468 17277959 1997842 998612.8
6.460669 1946468 17277959 1997842 998612.8
7.439835 1946468 17277959 1997842 998612.8
8.431207 1946468 17277959 1997842 998612.8
9.410374 1946468 17277959 1997842 998612.8
10.35322 1946468 17277959 1997842 998612.8
11.23654 1946468 17277959 1997842 998612.8
12.03858 1946468 17277959 1997842 998612.8
12.73959 1946468 17277959 1997842 998612.8
13.3223 1946468 17277959 1997842 998612.8
13.77237 1946468 17277959 1997842 998612.8
14.07872 1946468 17277959 1997842 998612.8
14.23381 1946468 17277959 1997842 998612.8
1.637233 2058369 17277959 1997842 998612.8
1.792318 2058369 17277959 1997842 998612.8
2.098669 2058369 17277959 1997842 998612.8
2.548742 2058369 17277959 1997842 998612.8
3.131456 2058369 17277959 1997842 998612.8
3.832462 2058369 17277959 1997842 998612.8
4.634499 2058369 17277959 1997842 998612.8
5.517818 2058369 17277959 1997842 998612.8
6.460669 2058369 17277959 1997842 998612.8
7.439835 2058369 17277959 1997842 998612.8
8.431207 2058369 17277959 1997842 998612.8
9.410374 2058369 17277959 1997842 998612.8
10.35322 2058369 17277959 1997842 998612.8
11.23654 2058369 17277959 1997842 998612.8
12.03858 2058369 17277959 1997842 998612.8
12.73959 2058369 17277959 1997842 998612.8
13.3223 2058369 17277959 1997842 998612.8
13.77237 2058369 17277959 1997842 998612.8
14.07872 2058369 17277959 1997842 998612.8
14.23381 2058369 17277959 1997842 998612.8
1.637233 2151388 17277959 1997842 998612.8
1.792318 2151388 17277959 1997842 998612.8
2.098669 2151388 17277959 1997842 998612.8
2.548742 2151388 17277959 1997842 998612.8
3.131456 2151388 17277959 1997842 998612.8
3.832462 2151388 17277959 1997842 998612.8
4.634499 2151388 17277959 1997842 998612.8
5.517818 2151388 17277959 1997842 998612.8
6.460669 2151388 17277959 1997842 998612.8
7.439835 2151388 17277959 1997842 998612.8
8.431207 2151388 17277959 1997842 998612.8
9.410374 2151388 17277959 1997842 998612.8
10.35322 2151388 17277959 1997842 998612.8
11.23654 2151388 17277959 1997842 998612.8
12.03858 2151388 17277959 1997842 998612.8
12.73959 2151388 17277959 1997842 998612.8
13.3223 2151388 17277959 1997842 998612.8
13.77237 2151388 17277959 1997842 998612.8
14.07872 2151388 17277959 1997842 998612.8
14.23381 2151388 17277959 1997842 998612.8
1.637233 2223233 17277959 1997842 998612.8
1.792318 2223233 17277959 1997842 998612.8
2.098669 2223233 17277959 1997842 998612.8
2.548742 2223233 17277959 1997842 998612.8
3.131456 2223233 17277959 1997842 998612.8
3.832462 2223233 17277959 1997842 998612.8
4.634499 2223233 17277959 1997842 998612.8
5.517818 2223233 17277959 1997842 998612.8
6.460669 2223233 17277959 1997842 998612.8
7.439835 2223233 17277959 1997842 998612.8
8.431207 2223233 17277959 1997842 998612.8
9.410374 2223233 17277959 1997842 998612.8
10.35322 2223233 17277959 1997842 998612.8
11.23654 2223233 17277959 1997842 998612.8
12.03858 2223233 17277959 1997842 998612.8
12.73959 2223233 17277959 1997842 998612.8
13.3223 2223233 17277959 1997842 998612.8
13.77237 2223233 17277959 1997842 998612.8
14.07872 2223233 17277959 1997842 998612.8
14.23381 2223233 17277959 1997842 998612.8
1.637233 2272135 17277959 1997842 998612.8
1.792318 2272135 17277959 1997842 998612.8
2.098669 2272135 17277959 1997842 998612.8
2.548742 2272135 17277959 1997842 998612.8
3.131456 2272135 17277959 1997842 998612.8
3.832462 2272135 17277959 1997842 998612.8
4.634499 2272135 17277959 1997842 998612.8
5.517818 2272135 17277959 1997842 998612.8
6.460669 2272135 17277959 1997842 998612.8
7.439835 2272135 17277959 1997842 998612.8
8.431207 2272135 17277959 1997842 998612.8
9.410374 2272135 17277959 1997842 998612.8
10.35322 2272135 17277959 1997842 998612.8
11.23654 2272135 17277959 1997842 998612.8
12.03858 2272135 17277959 1997842 998612.8
12.73959 2272135 17277959 1997842 998612.8
13.3223 2272135 17277959 1997842 998612.8
13.77237 2272135 17277959 1997842 998612.8
14.07872 2272135 17277959 1997842 998612.8
14.23381 2272135 17277959 1997842 998612.8
1.637233 2296891 17277959 1997842 998612.8
1.792318 2296891 17277959 1997842 998612.8
2.098669 2296891 17277959 1997842 998612.8
2.548742 2296891 17277959 1997842 998612.8
3.131456 2296891 17277959 1997842 998612.8
3.832462 2296891 17277959 1997842 998612.8
4.634499 2296891 17277959 1997842 998612.8
5.517818 2296891 17277959 1997842 998612.8
6.460669 2296891 17277959 1997842 998612.8
7.439835 2296891 17277959 1997842 998612.8
8.431207 2296891 17277959 1997842 998612.8
9.410374 2296891 17277959 1997842 998612.8
10.35322 2296891 17277959 1997842 998612.8
11.23654 2296891 17277959 1997842 998612.8
12.03858 2296891 17277959 1997842 998612.8
12.73959 2296891 17277959 1997842 998612.8
13.3223 2296891 17277959 1997842 998612.8
13.77237 2296891 17277959 1997842 998612.8
14.07872 2296891 17277959 1997842 998612.8
14.23381 2296891 17277959 1997842 998612.8
12345
